Filing,text,Section heading,Polarity score,sentiment label
1806837_10K_2020_0001558370-21-003017.htm,The financial statements filed as part of this Annual Report on Form 10K are listed in the Index to Consolidated Financial Statements beginning on page E1. Item 15.2 Financial Statement Schedules. All schedules are omitted because the information required to be set forth therein is not applicable.,item_15,0.0,neutral
1023731_10K_2021_0001023731-21-000091.htm,"8x8 is a leading SoftwareasaService SaaS provider of voice, video, contact center, and communication APIs powered by a global cloud communications platform. 8x8 empowers workforces worldwide by connecting individuals and teams so they can collaborate faster and work smarter from anywhere.",item_1,-0.025,neutral
1023731_10K_2021_0001023731-21-000091.htm,"Our operations and financial results are subject to various risks and uncertainties. If any of the following risks or other risks actually occur, our business, financial condition, results of operations, and future prospects could be materially harmed, and the price of our common stock could decline. We have a history of losses, have incurred significant negative cash flows in the past, and anticipate continuing losses in the future.",item_1A,-0.0567129629629629,bad
1023731_10K_2021_0001023731-21-000091.htm,B. UNRESOLVED STAFF COMMENTSNone.,item_1B,0.0,neutral
1023731_10K_2021_0001023731-21-000091.htm,"Our principal operations are located in Campbell, California. Outside the United States our operations are conducted primarily in leased office space located in the United Kingdom.",item_2,0.1,good
1023731_10K_2021_0001023731-21-000091.htm,"Information with respect to this item may be found in Note 6, Commitments and Contingencies in the Notes to Consolidated Financial Statements. This item is incorporated herein by reference.",item_3,0.0,neutral
1023731_10K_2021_0001023731-21-000091.htm,Not applicable. ITEM 4. MINE SAFETY DISCLOSURES. Not applicable.,item_4,0.0,neutral
1023731_10K_2021_0001023731-21-000091.htm,"There were approximately 187 holders of record of our common stock as of May 13, 2021. The actual number of stockholders is greater than this number of record holders. The graph below shows the cumulative total stockholder return over a five year period assuming the investment of 100.",item_5,-0.0333333333333333,neutral
1023731_10K_2021_0001023731-21-000091.htm,"The following selected consolidated financial data is qualified by reference to, and should be read in conjunction with, Managements Discussion and Analysis of Financial Condition and Results of Operations. The consolidated financial statements, related notes thereto, and other financial information included elsewhere in this Annual Report.",item_6,-0.015625,neutral
1023731_10K_2021_0001023731-21-000091.htm,"We are a leading SaaS provider of voice, video, contact center, and communication APIs powered by a global cloud communications platform. Our customers range from small businesses to large enterprises and their users are spread across more than 150 countries. In recent years, we have increased our upmarket focus on the midmarket and enterprise customer sectors.",item_7,0.0349206349206349,neutral
1023731_10K_2021_0001023731-21-000091.htm,"We had cash, cash equivalents, and investments totaling 152.9 million as of March 31, 2021. Cash equivalents and investments were invested primarily in money market funds, U.S. treasury, commercial paper, and corporate bonds. Our investment policy is focused on the preservation of capital and supporting our liquidity needs.",item_7A,0.1277777777777777,good
1023731_10K_2021_0001023731-21-000091.htm,"8x8, Inc. the Company is a public accounting firm registered with the Public Company Accounting Oversight Board United States PCAOB. We are required to be independent with respect to the Company in accordance with the U.S. federal securities laws and the applicable rules and regulations of the Securities and Exchange Commission.",item_8,-0.0333333333333333,neutral
1023731_10K_2021_0001023731-21-000091.htm,one. CHANGES IN AND DISAGREEMENTS WITH ACCOUNTANTS ON ACCOUNTING AND FINANCIAL DISCLOSURENone.,item_9,0.0,neutral
1023731_10K_2021_0001023731-21-000091.htm,"There have not been any changes in the Companys internal control over financial reporting, as such term is defined in Rules 13a15f and 15d15f under the Securities Exchange Act of 1934. Most of our employees are working remotely due to the COVID19 pandemic.",item_9A,0.09375,good
1023731_10K_2021_0001023731-21-000091.htm,"8x8, Inc.s the Company Board of Directors approved the establishment of a compensation program for the Companys executive officers for the fiscal year ending March 31, 2022 Fiscal 2022. Executive officers may elect to receive from 5 to 50 of each individuals base salary compensation for a portion of Fiscal 2022 in shares of Companys common stock. The board of directors reserves the right to terminate the Plan at any time at its discretion.",item_9B,0.0619047619047619,good
1023731_10K_2021_0001023731-21-000091.htm,"We have adopted a Code of Conduct and Ethics that applies to our principal executive officer, principal financial officer and all other employees at 8x8, Inc. We intend to satisfy the disclosure requirement under Item 5.05 of Form 8K by posting such information in the corporate governance section on our website at httpinvestors.8x8.com.",item_10,-0.03125,neutral
1023731_10K_2021_0001023731-21-000091.htm,Information relating to executive compensation will be presented in our definitive proxy statement for our 2021 Annual Meeting of Stockholders. Information is incorporated into this Annual Report by reference.,item_11,0.0,neutral
1023731_10K_2021_0001023731-21-000091.htm,Information relating to securities authorized for issuance under equity compensation plans and other information will be presented in our definitive proxy statement for our 2021 Annual Meeting of Stockholders.,item_12,-0.125,bad
1023731_10K_2021_0001023731-21-000091.htm,"Information required to be provided in response to this item will be presented in our definitive proxy statement for our 2021 Annual Meeting of Stockholders to be held on or about August 10, 2021. Information is incorporated into this Annual Report by reference.",item_13,0.0,neutral
1023731_10K_2021_0001023731-21-000091.htm,Information required to be provided in response to this item will be presented in our definitive proxy statement for our 2021 Annual Meeting of Stockholders. Information is incorporated into this Annual Report by reference.,item_14,0.0,neutral
1023731_10K_2021_0001023731-21-000091.htm,"8x8, Inc. has filed Exhibit Number Filed Herewith. The Company adopted ASU 201613, Financial InstrumentsCredit Losses for the year ended March 31, 2021. Additions Charged to Expenses includes 2.8 million, which was the cumulative effect adjustment for the change in accounting principle.",item_15,0.0,neutral
